"","loan_amount","income","status"
"7852",416500,9780,1
"7853",296500,6000,0
"7854",446500,8100,0
"7855",266500,8640,0
"7856",206500,4020,0
"7857",476500,8940,0
"7858",316500,7860,0
"7859",356500,8400,0
"7860",316500,7620,0
"7861",236500,4080,0
"7862",296500,15780,0
"7863",216500,7800,0
"7864",146500,3600,0
"7865",86500,3720,0
"7866",166500,4380,0
"7867",186500,5340,0
"7868",216500,4080,0
"7869",76500,1620,0
"7870",276500,4980,0
"7871",696500,16260,1
"7872",716500,6720,1
"7873",556500,8640,0
"7874",396500,4560,0
"7875",906500,16860,1
"7876",326500,4320,0
"7877",686500,3600,1
"7878",226500,2220,0
"7879",346500,8100,0
"7880",676500,13800,1
"7881",406500,6780,0
"7882",356500,3960,0
"7883",256500,4200,0
"7884",706500,4560,1
"7885",276500,4500,0
"7886",116500,2700,0
"7887",286500,8040,0
"7888",496500,8760,0
"7889",386500,12060,0
"7890",426500,4320,0
"7891",416500,9900,0
"7892",326500,25560,0
"7893",256500,3000,0
"7894",106500,2400,0
"7895",366500,11760,0
"7896",226500,4620,0
"7897",476500,11400,0
"7898",296500,10560,0
"7899",446500,7620,0
"7900",276500,3720,0
"7901",346500,3420,0
"7902",136500,4320,0
"7903",306500,6600,0
"7904",546500,10680,1
"7905",326500,7140,0
"7906",136500,3780,0
"7907",56500,1260,0
"7908",316500,4500,0
"7909",196500,3120,0
"7910",336500,4860,0
"7911",346500,8280,0
"7912",386500,4440,0
"7913",256500,4380,0
"7914",696500,11520,1
"7915",296500,5760,0
"7916",286500,7140,0
"7917",186500,6000,0
"7918",516500,8220,0
"7919",686500,12180,1
"7920",536500,5280,0
"7921",426500,4620,0
"7922",416500,0,0
"7923",346500,8760,0
"7924",236500,2520,0
"7925",176500,2940,0
"7926",306500,3540,0
"7927",416500,7620,0
"7928",496500,6420,0
"7929",76500,1740,0
"7930",166500,14220,0
"7931",486500,6600,0
"7932",596500,11700,0
"7933",406500,8520,0
"7934",486500,6960,1
"7935",136500,2520,0
"7936",386500,7380,0
"7937",146500,4500,0
"7938",266500,5940,0
"7939",316500,4800,0
"7940",216500,4980,0
"7941",326500,6600,0
"7942",376500,14940,0
"7943",306500,7020,0
"7944",236500,13320,0
"7945",346500,6060,0
"7946",226500,3540,0
"7947",106500,1680,0
"7948",186500,8280,0
"7949",406500,5760,0
"7950",406500,8460,1
"7951",206500,4740,0
"7952",306500,4200,0
"7953",406500,7320,0
"7954",206500,3900,0
"7955",586500,23340,0
"7956",226500,6720,0
"7957",326500,4020,0
"7958",446500,12900,0
"7959",506500,9300,0
"7960",196500,2820,0
"7961",346500,4440,0
"7962",256500,1020,0
"7963",116500,4920,0
"7964",486500,13500,1
"7965",186500,7860,0
"7966",156500,3600,0
"7967",586500,11700,0
"7968",206500,3480,0
"7969",126500,1380,0
"7970",226500,5580,0
"7971",346500,4920,0
"7972",486500,6060,0
"7973",466500,8100,0
"7974",476500,9000,0
"7975",376500,9120,0
"7976",306500,5100,0
"7977",216500,5580,0
"7978",76500,3360,0
"7979",396500,7320,0
"7980",2706500,10800,1
"7981",366500,5940,0
"7982",416500,10740,0
"7983",226500,2820,0
"7984",176500,3360,0
"7985",226500,3120,0
"7986",486500,4980,0
"7987",266500,2400,0
"7988",166500,3000,0
"7989",136500,6660,0
"7990",366500,6720,0
"7991",206500,2400,0
"7992",166500,2220,0
"7993",256500,4980,0
"7994",516500,4860,1
"7995",226500,6360,0
"7996",416500,11280,0
"7997",626500,14820,0
"7998",446500,4920,1
"7999",556500,12420,0
"8000",126500,2520,0
"8001",336500,7500,0
"8002",326500,7380,0
"8003",66500,2220,0
"8004",446500,9540,1
"8005",146500,4680,0
"8006",246500,9360,0
"8007",246500,4980,0
"8008",346500,5520,0
"8009",386500,5400,0
"8010",366500,6540,0
"8011",406500,4260,0
"8012",276500,6300,0
"8013",166500,4860,0
"8014",256500,4980,0
"8015",486500,5640,0
"8016",296500,5640,0
"8017",136500,3300,0
"8018",106500,4200,0
"8019",526500,7440,0
"8020",476500,5940,0
"8021",366500,4140,0
"8022",296500,3840,0
"8023",156500,14040,0
"8024",356500,4680,0
"8025",86500,3060,0
"8026",326500,5040,0
"8027",686500,7140,1
"8028",206500,4320,0
"8029",356500,5040,0
"8030",336500,8280,0
"8031",196500,4080,0
"8032",296500,9900,0
"8033",436500,3960,0
"8034",246500,2820,0
"8035",666500,7920,1
"8036",206500,3180,0
"8037",466500,5700,0
"8038",176500,4200,0
"8039",436500,11640,0
"8040",386500,5820,0
"8041",216500,6900,0
"8042",646500,10800,1
"8043",366500,6540,0
"8044",666500,9780,1
"8045",566500,7200,1
"8046",476500,5220,0
"8047",216500,4680,0
"8048",256500,5040,0
"8049",216500,6600,0
"8050",216500,7620,0
"8051",666500,11100,1
"8052",296500,3600,0
"8053",226500,3720,0
"8054",456500,9240,0
"8055",186500,3900,0
"8056",406500,4200,0
"8057",256500,3060,0
"8058",216500,3360,0
"8059",616500,18180,1
"8060",406500,7320,0
"8061",276500,5940,0
"8062",166500,3060,0
"8063",296500,3600,0
"8064",556500,7440,0
"8065",126500,3360,0
"8066",276500,12900,0
"8067",246500,5700,0
"8068",216500,4560,0
"8069",126500,5520,0
"8070",626500,18780,1
"8071",146500,1740,0
"8072",126500,6300,0
"8073",616500,13680,1
"8074",226500,2580,0
"8075",296500,5400,0
"8076",316500,4320,0
"8077",556500,5880,0
"8078",446500,9000,0
"8079",86500,2160,0
"8080",176500,2340,0
"8081",486500,5760,0
"8082",126500,2100,0
"8083",156500,3000,0
"8084",496500,7260,0
"8085",196500,11400,0
"8086",126500,3720,0
"8087",346500,7320,0
"8088",96500,2940,0
"8089",226500,2580,0
"8090",346500,5880,0
"8091",216500,2760,0
"8092",576500,6900,0
"8093",376500,5640,0
"8094",556500,12420,0
"8095",416500,10920,0
"8096",206500,4320,0
"8097",216500,11160,0
"8098",106500,1680,0
"8099",56500,1920,0
"8100",446500,7980,0
"8101",486500,6840,0
"8102",366500,8760,0
"8103",406500,8280,0
"8104",176500,8640,0
"8105",296500,5220,0
"8106",126500,3720,0
"8107",176500,8220,0
"8108",106500,5100,0
"8109",236500,3180,0
"8110",406500,4140,0
"8111",416500,9060,0
"8112",236500,4320,0
"8113",256500,3420,0
"8114",756500,25440,1
"8115",186500,4320,0
"8116",126500,4200,0
"8117",236500,3960,0
"8118",266500,5760,0
"8119",706500,12060,0
"8120",576500,7500,0
"8121",486500,7500,0
"8122",276500,4020,0
"8123",286500,9000,0
"8124",326500,7260,0
"8125",636500,10380,1
"8126",106500,6120,0
"8127",336500,3120,0
"8128",376500,10620,0
"8129",316500,7200,0
"8130",146500,1680,0
"8131",436500,9540,0
"8132",726500,19260,1
"8133",576500,6720,0
"8134",206500,2460,0
"8135",526500,11280,0
"8136",176500,5580,0
"8137",36500,1260,0
"8138",366500,9360,0
"8139",306500,3900,0
"8140",206500,30480,0
"8141",436500,4920,0
"8142",206500,6180,0
"8143",56500,1020,0
"8144",666500,8340,1
"8145",206500,7020,0
"8146",416500,5700,0
"8147",346500,4680,0
"8148",236500,4380,0
"8149",166500,2160,0
"8150",486500,13560,0
"8151",56500,5460,0
"8152",146500,4200,0
"8153",496500,9060,0
"8154",326500,5640,0
"8155",396500,6360,0
"8156",216500,12600,0
"8157",306500,420,0
"8158",346500,9060,0
"8159",586500,8100,1
"8160",436500,4920,0
"8161",266500,6900,0
"8162",456500,12120,0
"8163",376500,4440,0
"8164",486500,9600,1
"8165",406500,6000,0
"8166",296500,4560,0
"8167",286500,4860,0
"8168",196500,4680,0
"8169",176500,2400,0
"8170",396500,5280,0
"8171",376500,6300,0
"8172",576500,11880,1
"8173",436500,5580,0
"8174",176500,2820,0
"8175",176500,3960,0
"8176",166500,5400,0
"8177",406500,6000,0
"8178",236500,5460,0
"8179",316500,4380,0
"8180",226500,8460,0
"8181",156500,2040,0
"8182",126500,1860,0
"8183",396500,10980,0
"8184",276500,7920,0
"8185",166500,10080,0
"8186",166500,4080,0
"8187",266500,8640,0
"8188",296500,3480,0
"8189",326500,7140,0
"8190",136500,6720,0
"8191",206500,8280,0
"8192",56500,6720,0
"8193",466500,5880,0
"8194",106500,4140,0
"8195",416500,7620,0
"8196",256500,7740,0
"8197",156500,3180,0
"8198",226500,6240,0
"8199",346500,4140,0
"8200",256500,5460,0
"8201",386500,9960,0
"8202",216500,2820,0
"8203",286500,4680,0
"8204",306500,3960,0
"8205",276500,5280,0
"8206",186500,18780,0
"8207",56500,720,0
"8208",396500,7200,0
"8209",106500,1380,0
"8210",336500,8100,0
"8211",286500,5580,0
"8212",416500,12660,0
"8213",176500,2400,0
"8214",486500,6000,0
"8215",126500,7020,0
"8216",296500,5820,0
"8217",276500,4260,0
"8218",206500,4560,0
"8219",546500,7020,1
"8220",396500,7260,0
"8221",156500,2580,0
"8222",96500,4440,0
"8223",126500,3420,0
"8224",206500,3660,0
"8225",316500,7860,0
"8226",266500,3420,0
"8227",306500,2820,0
"8228",646500,16980,1
"8229",416500,6060,0
"8230",186500,4260,0
"8231",456500,10920,1
"8232",476500,11820,0
"8233",406500,8880,0
"8234",546500,5880,1
"8235",356500,5640,0
"8236",326500,6600,0
"8237",226500,3480,0
"8238",776500,12900,1
"8239",196500,5460,0
"8240",136500,10560,0
"8241",726500,19620,1
"8242",636500,9840,1
"8243",106500,4440,0
"8244",126500,3480,0
"8245",206500,4800,0
"8246",226500,5160,0
"8247",456500,6360,0
"8248",176500,3420,0
"8249",156500,3000,0
"8250",186500,8400,0
"8251",106500,1140,0
"8252",246500,7500,0
"8253",1356500,22560,1
"8254",206500,6240,0
"8255",336500,3780,0
"8256",286500,4620,0
"8257",426500,4980,0
"8258",236500,3240,0
"8259",336500,5700,0
"8260",106500,4740,0
"8261",746500,25140,1
"8262",266500,7920,0
"8263",126500,3180,0
"8264",426500,5820,0
"8265",606500,8100,0
"8266",246500,3960,0
"8267",576500,9780,1
"8268",56500,7260,0
"8269",96500,1620,0
"8270",336500,5580,0
"8271",176500,2580,0
"8272",206500,2760,0
"8273",126500,2100,0
"8274",246500,6900,0
"8275",186500,7020,0
"8276",406500,4200,0
"8277",426500,6000,1
"8278",406500,17580,0
"8279",346500,5820,0
"8280",276500,3300,0
"8281",366500,4140,0
"8282",336500,9180,0
"8283",506500,16680,0
"8284",196500,5280,0
"8285",226500,5520,0
"8286",46500,1080,0
"8287",376500,5040,0
"8288",246500,4800,0
"8289",406500,16920,0
"8290",266500,3480,0
"8291",446500,5580,0
"8292",346500,4860,0
"8293",386500,5400,0
"8294",546500,5880,0
"8295",426500,12240,0
"8296",236500,6420,0
"8297",356500,6000,0
"8298",406500,4560,0
"8299",486500,8400,0
"8300",406500,9960,0
"8301",666500,6420,1
"8302",186500,3900,0
"8303",396500,8760,0
"8304",106500,1200,0
"8305",376500,12180,0
"8306",216500,4620,0
"8307",76500,6600,0
"8308",546500,13440,0
"8309",516500,8220,1
"8310",496500,10860,1
"8311",196500,2400,0
"8312",346500,6660,0
"8313",526500,5160,0
"8314",496500,9720,0
"8315",366500,12900,0
"8316",86500,4320,0
"8317",126500,6060,0
"8318",146500,3000,0
"8319",476500,20340,0
"8320",666500,11040,1
"8321",126500,1500,0
"8322",106500,1980,0
"8323",116500,1800,0
"8324",476500,8160,0
"8325",666500,9180,1
"8326",196500,5160,0
"8327",506500,22320,0
"8328",446500,6840,0
"8329",506500,8580,1
"8330",226500,3600,0
"8331",226500,4980,0
"8332",186500,3540,0
"8333",96500,3360,0
"8334",486500,5160,0
"8335",236500,3120,0
"8336",246500,4140,0
"8337",246500,7080,0
"8338",306500,4980,0
"8339",116500,3000,0
"8340",466500,4680,0
"8341",176500,5700,0
"8342",466500,5400,0
"8343",296500,4500,0
"8344",136500,2280,0
"8345",676500,6960,0
"8346",156500,2220,0
"8347",96500,3780,0
"8348",236500,3900,0
"8349",186500,6300,0
"8350",176500,1860,0
"8351",336500,3900,0
"8352",406500,7980,1
"8353",556500,9000,0
"8354",316500,11460,0
"8355",496500,16980,0
"8356",376500,5760,0
"8357",756500,14520,1
"8358",386500,13380,0
"8359",186500,3840,0
"8360",86500,1620,0
"8361",516500,5160,0
"8362",196500,5580,0
"8363",126500,5340,0
"8364",156500,3720,0
"8365",436500,6480,1
"8366",246500,10260,0
"8367",236500,4680,0
"8368",106500,8700,0
"8369",416500,4500,0
"8370",666500,6300,1
"8371",316500,7860,0
"8372",456500,18900,0
"8373",506500,6060,0
"8374",366500,3900,0
"8375",166500,2100,0
"8376",326500,5160,0
"8377",456500,7320,0
"8378",336500,4200,0
"8379",356500,10140,0
"8380",176500,15780,0
"8381",256500,9180,0
"8382",236500,2820,0
"8383",386500,20460,0
"8384",186500,3180,0
"8385",176500,4380,0
"8386",246500,6060,0
"8387",386500,6060,0
"8388",146500,3720,0
"8389",466500,5940,0
"8390",346500,5520,0
"8391",76500,13260,0
"8392",536500,13140,0
"8393",436500,5340,0
"8394",566500,10080,0
"8395",226500,6180,0
"8396",186500,3180,0
"8397",566500,11940,1
"8398",306500,3000,0
"8399",366500,13500,0
"8400",206500,5100,0
"8401",306500,10800,0
"8402",306500,5340,0
"8403",296500,4620,0
"8404",346500,7140,0
"8405",236500,2040,0
"8406",186500,9480,0
"8407",66500,6960,0
"8408",106500,1980,0
"8409",556500,10500,0
"8410",426500,4740,0
"8411",416500,5340,0
"8412",656500,6000,1
"8413",646500,6540,1
"8414",236500,2220,0
"8415",516500,6480,0
"8416",96500,2880,0
"8417",256500,5160,0
"8418",486500,16740,1
"8419",416500,12600,0
"8420",346500,4800,0
"8421",186500,2820,0
"8422",86500,3060,0
"8423",356500,8580,0
"8424",416500,5520,0
"8425",146500,4320,0
"8426",286500,5640,0
"8427",306500,4680,0
"8428",96500,1020,0
"8429",356500,3780,0
"8430",166500,3840,0
"8431",156500,18000,0
"8432",276500,7260,0
"8433",206500,4440,0
"8434",86500,960,0
"8435",126500,6840,0
"8436",486500,12300,0
"8437",186500,2280,0
"8438",56500,1080,0
"8439",316500,4080,0
"8440",586500,8940,0
"8441",446500,9240,0
"8442",356500,6360,0
"8443",196500,3660,0
"8444",266500,5580,0
"8445",486500,10080,0
"8446",256500,4620,0
"8447",116500,2100,0
"8448",106500,2880,0
"8449",356500,5160,0
"8450",216500,2940,0
"8451",726500,11880,1
"8452",726500,23400,1
"8453",846500,16200,1
"8454",466500,8100,0
"8455",286500,3840,0
"8456",296500,4080,0
"8457",486500,12060,0
"8458",276500,9780,0
"8459",416500,4200,0
"8460",726500,9540,1
"8461",156500,3180,0
"8462",196500,3300,0
"8463",236500,3960,0
"8464",616500,7200,0
"8465",326500,8520,0
"8466",176500,3120,0
"8467",166500,2880,0
"8468",546500,12600,0
"8469",356500,6120,0
"8470",336500,3840,0
"8471",466500,15000,1
"8472",236500,1620,0
"8473",336500,4920,0
"8474",306500,16080,0
"8475",186500,3540,0
"8476",406500,10920,0
"8477",236500,4620,0
"8478",186500,5460,0
"8479",376500,7260,0
"8480",96500,3840,0
"8481",106500,0,0
"8482",486500,6600,0
"8483",96500,4380,0
"8484",486500,15300,0
"8485",236500,2640,0
"8486",606500,8580,1
"8487",316500,5820,0
"8488",136500,2340,0
"8489",266500,3360,0
"8490",456500,6480,0
"8491",246500,3780,0
"8492",226500,4020,0
"8493",136500,5940,0
"8494",126500,4020,0
"8495",206500,3120,0
"8496",106500,1500,0
"8497",666500,10800,0
"8498",216500,10380,0
"8499",406500,7200,0
"8500",366500,3720,0
"8501",326500,4680,0
"8502",606500,4740,1
"8503",226500,3180,0
"8504",146500,5460,0
"8505",106500,3240,0
"8506",236500,3420,0
"8507",226500,4740,0
"8508",486500,8280,0
"8509",226500,5100,0
"8510",376500,8520,0
"8511",236500,4560,0
"8512",326500,5160,0
"8513",126500,2760,0
"8514",616500,5460,1
"8515",76500,5700,0
"8516",466500,8880,0
"8517",506500,7740,0
"8518",326500,5280,0
"8519",106500,1680,0
"8520",126500,3240,0
"8521",496500,4620,0
"8522",166500,8220,0
"8523",366500,4560,0
"8524",766500,10920,1
"8525",206500,11160,0
"8526",86500,2100,0
"8527",166500,2580,0
"8528",406500,7020,0
"8529",226500,3660,0
"8530",356500,7800,0
"8531",536500,14220,0
"8532",246500,6720,0
"8533",366500,6360,0
"8534",326500,22800,0
"8535",386500,6300,0
"8536",226500,9240,0
"8537",206500,5100,0
"8538",216500,3780,0
"8539",176500,2880,0
"8540",166500,4080,0
"8541",186500,2460,0
"8542",646500,15840,1
"8543",246500,4620,0
"8544",536500,6120,0
"8545",66500,2520,0
"8546",276500,1200,0
"8547",486500,10500,0
"8548",126500,2460,0
"8549",326500,9720,0
"8550",116500,3000,0
"8551",346500,9960,0
"8552",126500,9540,0
"8553",266500,8400,0
"8554",206500,2580,0
"8555",286500,8700,0
"8556",96500,6000,0
"8557",246500,4800,0
"8558",1006500,10860,1
"8559",306500,3660,0
"8560",246500,3360,0
"8561",96500,6180,0
"8562",186500,3300,0
"8563",46500,1020,0
"8564",116500,5640,0
"8565",266500,3240,0
"8566",66500,4740,0
"8567",286500,8100,0
"8568",106500,3240,0
"8569",156500,3000,0
"8570",346500,6060,0
"8571",406500,4620,0
"8572",116500,4620,0
"8573",346500,4740,0
"8574",196500,3600,0
"8575",216500,4740,0
"8576",136500,2760,0
"8577",446500,18300,0
"8578",36500,2760,0
"8579",236500,13560,0
"8580",236500,5400,0
"8581",486500,5760,0
"8582",386500,10080,0
"8583",366500,8760,0
"8584",156500,5460,0
"8585",356500,6900,0
"8586",786500,13380,1
"8587",206500,3120,0
"8588",756500,9480,1
"8589",496500,11100,0
"8590",256500,5100,0
"8591",716500,6900,1
"8592",346500,5520,0
"8593",236500,4920,0
"8594",716500,14040,1
"8595",236500,5100,0
"8596",246500,6660,0
"8597",176500,2820,0
"8598",196500,2340,0
"8599",246500,7740,0
"8600",486500,8400,0
"8601",476500,14700,1
"8602",186500,6000,0
"8603",126500,7200,0
"8604",226500,4440,0
"8605",516500,11820,0
"8606",246500,7200,0
"8607",246500,7200,0
"8608",266500,4020,0
"8609",116500,1860,0
"8610",356500,5520,0
"8611",406500,3900,0
"8612",386500,8280,0
"8613",286500,4200,0
"8614",306500,13980,0
"8615",526500,5220,0
"8616",386500,4560,0
"8617",456500,4680,0
"8618",96500,5040,0
"8619",266500,9420,0
"8620",156500,1860,0
"8621",256500,6360,0
"8622",386500,3900,0
"8623",226500,3300,0
"8624",536500,9540,0
"8625",466500,9480,0
"8626",726500,6780,1
"8627",196500,3900,0
"8628",766500,15420,1
"8629",136500,5220,0
"8630",486500,10680,0
"8631",276500,5220,0
"8632",426500,5520,0
"8633",306500,5040,0
"8634",426500,7200,0
"8635",126500,1680,0
"8636",286500,4020,0
"8637",376500,5400,0
"8638",206500,3060,0
"8639",266500,3720,0
"8640",146500,6780,0
"8641",156500,5340,0
"8642",426500,7020,0
"8643",186500,3360,0
"8644",176500,3480,0
"8645",616500,9780,1
"8646",296500,4560,0
"8647",226500,3180,0
"8648",196500,8520,0
"8649",526500,9840,0
"8650",596500,11220,1
"8651",126500,2940,0
"8652",56500,1320,0
"8653",336500,5160,0
"8654",106500,1020,0
"8655",446500,8820,0
"8656",126500,1920,0
"8657",446500,7320,0
"8658",126500,4680,0
"8659",406500,7260,0
"8660",396500,6000,0
"8661",396500,9240,0
"8662",616500,19380,0
"8663",426500,6000,0
"8664",276500,6840,0
"8665",696500,9660,1
"8666",226500,5880,0
"8667",316500,3540,0
"8668",206500,4800,0
"8669",276500,5640,0
"8670",166500,10080,0
"8671",116500,4500,0
"8672",506500,7500,1
"8673",116500,8100,0
"8674",486500,10560,0
"8675",946500,20400,1
"8676",576500,12360,1
"8677",466500,8460,0
"8678",406500,5280,0
"8679",406500,6000,0
"8680",486500,12840,1
"8681",236500,3120,0
"8682",486500,33900,0
"8683",126500,2640,0
"8684",506500,6300,0
"8685",176500,3060,0
"8686",596500,14220,1
"8687",106500,6120,0
"8688",316500,11760,0
"8689",636500,8760,1
"8690",376500,7140,0
"8691",486500,7680,1
"8692",476500,4380,0
"8693",366500,6240,0
"8694",386500,4200,0
"8695",286500,7260,0
"8696",356500,5040,0
"8697",966500,54720,1
"8698",426500,5580,0
"8699",356500,4500,0
"8700",606500,8340,0
"8701",306500,2880,0
"8702",556500,8760,0
"8703",226500,2400,0
"8704",276500,2700,0
"8705",336500,4800,0
"8706",146500,6600,0
"8707",306500,2760,0
"8708",536500,7740,0
"8709",596500,5940,1
"8710",386500,4440,0
"8711",156500,3960,0
"8712",186500,2160,0
"8713",336500,4320,0
"8714",386500,5340,0
"8715",246500,4980,0
"8716",286500,8220,0
"8717",526500,8760,0
"8718",366500,11040,0
"8719",206500,2040,0
"8720",546500,7560,0
"8721",226500,3420,0
"8722",76500,2280,0
"8723",496500,7500,0
"8724",326500,6960,0
"8725",336500,7800,0
"8726",526500,13560,0
"8727",406500,6660,0
"8728",146500,4500,0
"8729",156500,180,0
"8730",286500,4440,0
"8731",86500,2220,0
"8732",106500,2280,0
"8733",246500,4080,0
"8734",1756500,57600,1
"8735",236500,5160,0
"8736",666500,7560,1
"8737",336500,5280,0
"8738",796500,15900,1
"8739",146500,4080,0
"8740",216500,8640,0
"8741",416500,3180,0
"8742",466500,5460,0
"8743",566500,5940,1
"8744",506500,6180,0
"8745",306500,3480,0
"8746",446500,8220,0
"8747",486500,7680,0
"8748",426500,15300,0
"8749",406500,9420,0
"8750",146500,2220,0
"8751",546500,8820,1
"8752",96500,3420,0
"8753",246500,6600,0
"8754",476500,13860,1
"8755",406500,4860,0
"8756",276500,3240,0
"8757",566500,9360,0
"8758",366500,5640,0
"8759",296500,0,0
"8760",486500,17280,0
"8761",446500,6540,0
"8762",56500,960,0
"8763",136500,4260,0
"8764",446500,8640,0
"8765",376500,4440,0
"8766",366500,4980,0
"8767",396500,3900,0
"8768",586500,10740,1
"8769",386500,4620,0
"8770",546500,9120,0
"8771",296500,6000,0
"8772",246500,2880,0
"8773",196500,2520,0
"8774",396500,5760,0
"8775",276500,6360,0
"8776",616500,6480,1
"8777",556500,14040,1
"8778",226500,0,0
"8779",246500,8640,0
"8780",326500,3300,0
"8781",306500,8700,0
"8782",146500,3360,0
"8783",146500,5460,0
"8784",226500,4260,0
"8785",176500,4560,0
"8786",236500,4380,0
"8787",366500,36000,0
"8788",146500,3540,0
"8789",346500,4080,0
"8790",426500,5520,0
"8791",406500,6000,0
"8792",166500,8100,0
"8793",206500,4560,0
"8794",166500,3060,0
"8795",406500,4440,0
"8796",526500,10020,0
"8797",646500,7140,1
"8798",156500,1800,0
"8799",66500,960,0
"8800",246500,2940,0
"8801",456500,5700,0
"8802",206500,1260,0
"8803",376500,7140,0
"8804",356500,4860,0
"8805",226500,4740,0
"8806",466500,9060,0
"8807",236500,3780,0
"8808",476500,5040,0
"8809",186500,5160,0
"8810",426500,7320,0
"8811",246500,14640,0
"8812",176500,3960,0
"8813",456500,8400,0
"8814",456500,5400,1
"8815",226500,6120,0
"8816",526500,8640,1
"8817",196500,4020,0
"8818",156500,2580,0
"8819",396500,10920,0
"8820",176500,2880,0
"8821",626500,5760,1
"8822",366500,7440,0
"8823",126500,4560,0
"8824",386500,2220,0
"8825",246500,3360,0
"8826",436500,5580,0
"8827",286500,5700,0
"8828",136500,2640,0
"8829",286500,5820,0
"8830",446500,5040,0
"8831",506500,8220,0
"8832",486500,11940,1
"8833",96500,5220,0
"8834",286500,5100,0
"8835",266500,7140,0
"8836",616500,5400,1
"8837",186500,3660,0
"8838",206500,4260,0
"8839",186500,4380,0
"8840",156500,1860,0
"8841",506500,9000,0
"8842",196500,3900,0
"8843",586500,16500,0
"8844",466500,6420,1
"8845",116500,2520,0
"8846",496500,0,1
"8847",576500,11340,0
"8848",166500,1920,0
"8849",336500,0,0
"8850",326500,5220,0
"8851",266500,5040,0
"8852",676500,15300,0
"8853",136500,4200,0
"8854",326500,660,0
"8855",556500,8280,0
"8856",706500,15540,1
"8857",286500,6300,0
"8858",446500,6480,0
"8859",356500,6180,0
"8860",366500,4200,0
"8861",526500,18060,0
"8862",466500,10560,1
"8863",466500,8700,0
"8864",156500,1920,0
"8865",156500,6000,0
"8866",266500,3900,0
"8867",676500,9600,1
"8868",686500,9900,1
"8869",226500,4260,0
"8870",146500,1620,0
"8871",536500,7620,1
"8872",286500,4860,0
"8873",126500,4200,0
"8874",326500,4080,0
"8875",386500,7680,0
"8876",276500,9480,0
"8877",466500,7500,0
"8878",116500,2340,0
"8879",386500,11040,0
"8880",366500,6000,0
"8881",236500,6540,0
"8882",226500,4020,0
"8883",196500,4920,0
"8884",176500,15600,0
"8885",196500,8580,0
"8886",226500,6360,0
"8887",346500,6000,0
"8888",146500,2220,0
"8889",116500,2700,0
"8890",206500,11040,0
"8891",236500,4260,0
"8892",326500,2700,0
"8893",396500,4560,0
"8894",376500,7500,0
"8895",606500,9960,0
"8896",366500,3960,0
"8897",206500,4860,0
"8898",116500,4380,0
"8899",186500,2280,0
"8900",296500,3960,0
"8901",136500,2820,0
"8902",226500,6180,0
"8903",556500,9180,0
"8904",336500,7920,0
"8905",276500,3660,0
"8906",606500,7560,0
"8907",146500,3480,0
"8908",446500,10800,0
"8909",406500,7620,0
"8910",626500,41520,1
"8911",366500,43560,0
"8912",646500,13620,0
"8913",266500,4020,0
"8914",556500,10500,1
"8915",326500,4860,0
"8916",276500,4380,0
"8917",476500,7440,0
"8918",536500,10560,1
"8919",156500,6000,0
"8920",166500,2400,0
"8921",376500,10560,0
"8922",166500,2280,0
"8923",226500,4140,0
"8924",406500,5220,1
"8925",146500,5040,0
"8926",136500,4680,0
"8927",296500,4560,0
"8928",226500,0,0
"8929",276500,10140,0
"8930",526500,5400,1
"8931",106500,4800,0
"8932",186500,7500,0
"8933",356500,5400,0
"8934",116500,1560,0
"8935",566500,6900,1
"8936",566500,7800,0
"8937",386500,12720,0
"8938",466500,4020,1
"8939",106500,1200,0
"8940",666500,8520,1
"8941",256500,9300,0
"8942",206500,4920,0
"8943",126500,3780,0
"8944",496500,5400,0
"8945",546500,6540,1
"8946",286500,3840,0
"8947",386500,7920,0
"8948",186500,3720,0
"8949",526500,6480,1
"8950",286500,6360,0
"8951",276500,3480,0
"8952",226500,8640,0
"8953",226500,3540,0
"8954",166500,1620,0
"8955",66500,2700,0
"8956",186500,2340,0
"8957",776500,37200,1
"8958",196500,1680,0
"8959",256500,1800,0
"8960",186500,6480,0
"8961",286500,10560,0
"8962",556500,8160,0
"8963",156500,5220,0
"8964",266500,3120,0
"8965",186500,3480,0
"8966",216500,2700,0
"8967",336500,6540,0
"8968",136500,3900,0
"8969",386500,4440,0
"8970",726500,17700,1
"8971",116500,3420,0
"8972",266500,3360,0
"8973",406500,9120,0
"8974",486500,13140,0
"8975",366500,9120,0
"8976",216500,5160,0
"8977",406500,5700,0
"8978",436500,4680,0
"8979",466500,20220,0
"8980",266500,16380,0
"8981",206500,2580,0
"8982",406500,6720,0
"8983",476500,7560,0
"8984",396500,33060,0
"8985",446500,9000,0
"8986",276500,3900,0
"8987",486500,14280,0
"8988",466500,7020,0
"8989",236500,13440,0
"8990",1206500,13980,1
"8991",136500,1680,0
"8992",216500,5340,0
"8993",556500,9300,0
"8994",206500,7620,0
"8995",286500,3540,0
"8996",106500,1860,0
"8997",306500,8580,0
"8998",526500,6060,0
"8999",236500,9960,0
"9000",306500,5640,0
"9001",486500,7380,0
"9002",186500,2520,0
"9003",146500,10740,0
"9004",186500,3960,0
"9005",176500,3480,0
"9006",336500,3960,0
"9007",256500,3720,0
"9008",136500,2400,0
"9009",386500,6840,0
"9010",636500,18180,1
"9011",806500,10980,1
"9012",216500,4800,0
"9013",436500,7380,0
"9014",246500,4320,0
"9015",266500,4500,0
"9016",246500,4080,0
"9017",326500,2760,0
